idTerytWojewodztwo,Wojewodztwo,idTypPodmiotu,TypPodmiotu,idRodzajWypadku,RodzajWypadku,idPrzyczynaWypadku,PrzyczynaWypadku,idMiejsceWypadku,MiejsceWypadku,idRodzajZajec,RodzajZajec,Liczba Wypadkow
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,4
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,36
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,9,zawody sportowe,2
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,1
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,16
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,4,boisko,9,zawody sportowe,1
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,8,obiekty sportowe,1,wychowanie fizyczne,2
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,8,obiekty sportowe,5,inne zajęcia edukacyjne,1
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,100,inne,1,wychowanie fizyczne,1
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,100,inne,8,wycieczki edukacyjne,1
"14,MAZOWIECKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",1,wychowanie fizyczne,1"
14,MAZOWIECKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,41
14,MAZOWIECKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,10
14,MAZOWIECKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,3
14,MAZOWIECKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,9,zawody sportowe,1
"14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",2,zajęcia techniczne,1"
14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,7
14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,42
14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,2
14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,18
14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,2
14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,1
"14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,12,""ulica, droga"",8,wycieczki edukacyjne,1"
14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,1
14,MAZOWIECKIE,16,Technikum,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,2
14,MAZOWIECKIE,16,Technikum,100,inny,16,działania umyślne innej osoby,100,inne,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,5
14,MAZOWIECKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,1
14,MAZOWIECKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,8,obiekty sportowe,1,wychowanie fizyczne,1
14,MAZOWIECKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,8
14,MAZOWIECKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,1
14,MAZOWIECKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,4,boisko,100,inne zajęcia,1
14,MAZOWIECKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,6,przerwy międzylekcyjne,1
"14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",2,zajęcia techniczne,1"
"14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",4,praktyczna nauka zawodu,1"
"14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,26
14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,1
14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,12
"14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,6,""warsztaty szkolne, pracownia zajęć praktycznych"",4,praktyczna nauka zawodu,1"
14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,8,obiekty sportowe,7,realizacja projektu edukacyjnego,1
"14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,12,""ulica, droga"",100,inne zajęcia,2"
14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,100,inne,4,praktyczna nauka zawodu,2
14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,100,inne,5,inne zajęcia edukacyjne,1
14,MAZOWIECKIE,16,Technikum,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,2
14,MAZOWIECKIE,20,Szkoła specjalna przysposabiająca do pracy,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,21,Ogólnokształcąca szkoła muzyczna I stopnia,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,21,Ogólnokształcąca szkoła muzyczna I stopnia,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,1
14,MAZOWIECKIE,21,Ogólnokształcąca szkoła muzyczna I stopnia,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
14,MAZOWIECKIE,24,Ogólnokształcąca szkoła muzyczna II stopnia,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
14,MAZOWIECKIE,24,Ogólnokształcąca szkoła muzyczna II stopnia,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
14,MAZOWIECKIE,24,Ogólnokształcąca szkoła muzyczna II stopnia,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,2
14,MAZOWIECKIE,27,Liceum sztuk plastycznych,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
14,MAZOWIECKIE,53,Młodzieżowy Ośrodek Wychowawczy,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,53,Młodzieżowy Ośrodek Wychowawczy,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,1
14,MAZOWIECKIE,53,Młodzieżowy Ośrodek Wychowawczy,100,inny,15,nieuwaga ucznia,11,szlaki turystyczne,100,inne zajęcia,1
14,MAZOWIECKIE,53,Młodzieżowy Ośrodek Wychowawczy,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,1
14,MAZOWIECKIE,53,Młodzieżowy Ośrodek Wychowawczy,100,inny,100,inna przyczyna,4,boisko,100,inne zajęcia,1
14,MAZOWIECKIE,54,Młodzieżowy Ośrodek Socjoterapii ze szkołami,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,1
14,MAZOWIECKIE,55,Bursa,2,śmiertelny,13,działania umyślne ucznia,100,inne,100,inne zajęcia,1
14,MAZOWIECKIE,55,Bursa,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,1
14,MAZOWIECKIE,55,Bursa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,100,inne zajęcia,1
14,MAZOWIECKIE,55,Bursa,100,inny,100,inna przyczyna,100,inne,100,inne zajęcia,1
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,2
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,1
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,2
"14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",4,praktyczna nauka zawodu,1"
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,7
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,1
"14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,6,""warsztaty szkolne, pracownia zajęć praktycznych"",4,praktyczna nauka zawodu,1"
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,1
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,1
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,1
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,19,uderzenie nieumyślne,5,plac zabaw,8,wycieczki edukacyjne,1
"14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,19,uderzenie nieumyślne,12,""ulica, droga"",100,inne zajęcia,1"
14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,3
"14,MAZOWIECKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,12,""ulica, droga"",100,inne zajęcia,1"
"14,MAZOWIECKIE,96,Centrum Kształcenia Zawodowego,100,inny,15,nieuwaga ucznia,6,""warsztaty szkolne, pracownia zajęć praktycznych"",4,praktyczna nauka zawodu,1"
16,OPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,4,boisko,8,wycieczki edukacyjne,1
16,OPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,1
16,OPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,1
"16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",3,zajęcia artystyczne,1"
"16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,1,wychowanie fizyczne,1
16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,4
16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,1
16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,7,realizacja projektu edukacyjnego,1
16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,100,inne,5,inne zajęcia edukacyjne,1
16,OPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,1
"16,OPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"16,OPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
16,OPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,5,inne zajęcia edukacyjne,1
16,OPOLSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,5,plac zabaw,100,inne zajęcia,1
"16,OPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,2"
16,OPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,5,plac zabaw,5,inne zajęcia edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,1,ciężki,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,12,nieznajomość lub nieprzestrzeganie przepisów BHP,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,1"
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,3
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,100,inne zajęcia,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,4,boisko,1,wychowanie fizyczne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,4,boisko,100,inne zajęcia,1
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",1,wychowanie fizyczne,2"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,3"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",9,zawody sportowe,1"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,2"
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,8
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,36
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,8,wycieczki edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,7
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,8,wycieczki edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,100,inne zajęcia,5
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,4
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,100,inne zajęcia,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,1,wychowanie fizyczne,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,5
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,8,wycieczki edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,100,inne zajęcia,5
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,4"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,5"
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,16
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,3
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,80
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,14
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,5,inne zajęcia edukacyjne,3
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,6,przerwy międzylekcyjne,5
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,4
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,1,wychowanie fizyczne,5
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,6,przerwy międzylekcyjne,3
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,7,realizacja projektu edukacyjnego,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,8,wycieczki edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,5
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,7,stołówka,6,przerwy międzylekcyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,9
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,9,zawody sportowe,3
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,2
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,""ulica, droga"",100,inne zajęcia,2"
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,4
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,5,inne zajęcia edukacyjne,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,6
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,4
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,6
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,4,boisko,5,inne zajęcia edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,100,inne,6,przerwy międzylekcyjne,1
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",100,inne,6,przerwy międzylekcyjne,2"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",100,inne,100,inne zajęcia,1"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",1,wychowanie fizyczne,1"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,3"
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,3"
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,5
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,15
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,9,zawody sportowe,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,5,inne zajęcia edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,6,przerwy międzylekcyjne,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,8,wycieczki edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,100,inne zajęcia,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,5,inne zajęcia edukacyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,6,przerwy międzylekcyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,8,obiekty sportowe,9,zawody sportowe,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,6,przerwy międzylekcyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,100,inne zajęcia,1
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,1"
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,9
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,9,zawody sportowe,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,6,przerwy międzylekcyjne,1
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,100,inne zajęcia,2
16,OPOLSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,100,inne,6,przerwy międzylekcyjne,1
"16,OPOLSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",1,wychowanie fizyczne,1"
